ID_Karyawan,Jenis_Kelamin,Usia,Status_Pernikahan,Tingkat_Jabatan,Pengalaman,Departemen,Tipe_Karyawan,Keseimbangan_Kerja_Hidup,Lingkungan_Kerja,Jam_Aktivitas_Fisik,Beban_Kerja,Tingkat_Stres,Jam_Tidur,Mode_Komodasi,Jarak_Perjalanan,Jumlah_Perusahaan_Sebelumnya,Ukuran_Tim,Jumlah_Laporan,Tingkat_Pendidikan,Lembur,Jam_Pelatihan_PerTahun,Kepuasan_Kerja,Gaji_Kotor
1778,Wanita,39.0,Menikah,Junior,6,Finance,Penuh Waktu,1,3,1.1,3.7467067792922975,1,4.0,Sepeda Motor,22,2,7,0,S1,True,23.0,1,37224.78727781021
1780,Wanita,41.0,Menikah,Senior,10,Sales,Paruh Waktu,2,2,3.7,4.97367980094984,1,4.616890438728137,Mobil,10,5,21,1,S1,False,45.0,1,22724.252878248175
1781,Pria,47.0,Belum Menikah,Junior,1,Operations,Penuh Waktu,2,1,1.6,7.064893030539259,1,7.593743514252331,Transportasi Publik,26,0,9,0,S1,False,20.5,1,14750.428514160583
1782,Pria,44.0,Belum Menikah,Magang,0,HR,Penuh Waktu,1,3,2.1,8.181433469097438,5,5.762601197874048,Mobil,5,0,24,0,S1,False,10.0,1,34296.2690950365
1794,Pria,38.0,Menikah,Mid-Level,24,Operations,Penuh Waktu,1,1,1.9,9.38534815694187,3,,Jalan Kaki,2,8,11,0,S1,True,42.0,1,10230.499735474452
1795,Wanita,41.0,Menikah,Mid-Level,13,Marketing,Penuh Waktu,4,1,3.7,8.548996490609614,3,6.068903715800862,Jalan Kaki,1,4,14,0,S1,False,36.5,1,17645.60244437956
1801,Pria,30.0,Belum Menikah,Senior,10,Sales,Penuh Waktu,1,4,2.9,3.713544970551359,3,4.0,Sepeda,1,3,15,3,S1,False,45.0,1,31740.18339649634
1817,Pria,34.0,Cerai,Senior,8,IT,Paruh Waktu,2,1,1.2,9.835947893840771,1,,Mobil,10,2,19,6,S1,True,44.0,1,37446.97527722627
1819,Pria,47.0,,Magang,1,IT,Kontrak,4,4,2.9,6.185696441054125,5,,,12,0,21,0,S1,True,10.5,1,
1824,Pria,48.0,Belum Menikah,Senior,3,Operations,Penuh Waktu,2,2,1.3,8.746892553021205,1,6.2338171011438535,Mobil,28,3,24,9,S1,False,41.5,1,48515.80975372262
1830,Pria,37.0,Belum Menikah,Mid-Level,9,Legal,Penuh Waktu,4,2,2.8,9.299414196673911,1,,Sepeda,10,3,14,0,S1,True,34.5,1,40368.55655722628
1839,Pria,35.0,Belum Menikah,Junior,3,IT,Penuh Waktu,2,2,3.1,4.443922821824687,2,4.153353081993627,Transportasi Publik,17,2,9,0,S1,True,21.5,1,36524.208621751815
1848,Pria,30.0,Menikah,Mid-Level,6,Operations,Penuh Waktu,1,1,2.5,6.08623889836075,3,5.590379648962682,Mobil,15,3,11,0,S1,False,33.0,1,25593.93823839416
1854,Wanita,40.0,Menikah,Mid-Level,9,HR,Penuh Waktu,1,3,1.3,8.53417562923739,1,6.056552997990676,Transportasi Publik,12,3,10,0,S1,True,34.5,1,33973.561615766426
1875,Pria,25.0,Belum Menikah,Magang,0,Finance,Penuh Waktu,2,2,1.3,4.552831779973358,1,,Mobil,18,0,22,0,S1,True,10.0,1,47281.622705547445
1882,Wanita,30.0,,Senior,14,Marketing,Penuh Waktu,2,1,2.4,8.213252627395189,4,,,19,4,20,4,S1,False,47.0,1,
1886,Wanita,38.0,Menikah,,9,Marketing,Penuh Waktu,1,1,0.9,5.970725416484015,1,6.718409423008137,Mobil,10,5,22,7,S1,False,44.5,1,27460.979352846713
1889,Wanita,37.0,Belum Menikah,Mid-Level,3,Marketing,Kontrak,3,5,,3.658839319638452,3,4.0,Transportasi Publik,14,5,14,0,S1,False,31.5,1,36931.27841766423
1903,Wanita,35.0,Belum Menikah,Magang,0,Sales,Penuh Waktu,1,2,2.8,7.944420802279313,3,5.565090642192279,Sepeda,3,0,27,0,S1,True,10.0,1,47775.12830467153
1930,Pria,34.0,Belum Menikah,Junior,0,Legal,Kontrak,5,2,2.9,8.388760161293908,5,5.935373441371106,Transportasi Publik,10,0,5,0,S1,False,20.0,1,48082.69908306568
1934,Pria,27.0,Menikah,Senior,11,Legal,Penuh Waktu,1,5,3.1,7.303386281118355,3,5.030895207891479,Sepeda,8,4,15,8,S1,False,45.5,1,25630.251557226275
1935,Pria,47.0,Menikah,Mid-Level,13,IT,Kontrak,3,5,1.6,3.519657279507748,1,4.0,Transportasi Publik,13,4,11,0,S1,True,36.5,1,21130.360563211678
1947,Pria,31.0,Belum Menikah,Junior,3,Marketing,Penuh Waktu,1,1,2.8,5.416690780813089,2,5.00452504610848,Mobil,27,1,5,0,S1,False,21.5,1,17459.40385927007
1952,Wanita,37.0,Belum Menikah,Magang,0,Marketing,Kontrak,2,5,1.9,6.893668608375944,3,4.68946381393947,Transportasi Publik,13,0,24,0,S1,False,10.0,1,33755.011482627735
1979,Wanita,49.0,Menikah,Junior,2,Marketing,Penuh Waktu,4,1,3.0,4.970093774419987,4,4.613752665514515,Mobil,16,0,7,0,S1,False,21.0,1,36460.24123153285
1985,Wanita,42.0,Menikah,Senior,8,Finance,Penuh Waktu,2,1,0.0,8.477657342878262,1,6.009454426024735,Jalan Kaki,2,2,24,2,S1,False,44.0,1,34110.68495620437
2005,Wanita,50.0,,Mid-Level,25,Finance,Penuh Waktu,4,2,1.4,8.30256396784264,1,,Jalan Kaki,2,9,11,0,S1,True,42.5,1,
2010,Pria,31.0,Belum Menikah,Senior,3,IT,Paruh Waktu,1,4,0.0,9.062115636181954,2,6.496503003777811,Transportasi Publik,10,3,24,2,S1,True,41.5,1,50457.41692029197
2016,Pria,33.0,Menikah,Mid-Level,16,Finance,Penuh Waktu,3,1,,4.753615449408755,1,5.744721449347928,Jalan Kaki,1,5,13,0,S1,True,38.0,1,9855.50848948905
2020,Pria,45.0,Belum Menikah,Junior,3,Legal,Kontrak,4,2,3.4,7.347882700494336,3,5.067975557371463,Mobil,24,1,5,0,S1,True,21.5,1,45729.75114467153
2027,Wanita,35.0,Belum Menikah,Junior,3,Sales,Paruh Waktu,1,3,3.5,6.1799793678209785,1,6.885812584077708,Transportasi Publik,28,1,9,0,S1,False,21.5,1,38806.1372979562
2028,Wanita,30.0,Cerai,Senior,13,Operations,Penuh Waktu,4,1,0.8,5.762530419991058,4,4.0,Mobil,27,4,24,6,S1,False,46.5,1,28479.20436116789
2033,Pria,51.0,Belum Menikah,Senior,14,Operations,Penuh Waktu,5,1,1.7,5.0521956298270725,4,4.0,Sepeda Motor,3,4,17,4,S1,False,47.0,1,39716.74987854015
2057,Pria,32.0,Belum Menikah,Junior,0,IT,Kontrak,1,4,3.4,6.419190071920742,1,4.294065033560134,Jalan Kaki,1,0,5,0,S1,True,20.0,1,32966.43638233576
2088,Wanita,35.0,Belum Menikah,Junior,5,Finance,Penuh Waktu,1,3,2.5,8.638484564665204,2,6.143477110847186,Mobil,18,1,8,0,S1,False,22.5,1,17194.225972408756
2093,Pria,37.0,Belum Menikah,Mid-Level,10,Finance,Penuh Waktu,2,1,,9.451243136359809,5,6.82077592059269,Mobil,13,5,13,0,S1,,35.0,1,28871.5510548905
2100,Wanita,31.0,Menikah,Junior,4,Finance,Kontrak,1,1,0.0,5.23455345542734,2,4.845154886395949,Sepeda Motor,4,1,6,0,S1,False,22.0,1,6863.4546033576635
2111,Wanita,25.0,Belum Menikah,,3,Finance,Penuh Waktu,2,4,3.0,7.510787190141853,3,5.203729298744394,Transportasi Publik,8,1,10,0,S1,False,21.5,1,49524.14620729927
2118,Wanita,39.0,Belum Menikah,Junior,3,Marketing,Penuh Waktu,1,2,0.7,9.312963256337646,4,6.7055426872408885,Transportasi Publik,5,1,10,0,S1,False,21.5,1,40137.34951489051
2150,Pria,39.0,Belum Menikah,Mid-Level,7,IT,Penuh Waktu,5,4,3.8,4.108833674493242,3,4.0,Transportasi Publik,14,2,13,0,S1,True,33.5,1,7991.523887153283
2152,Wanita,27.0,Cerai,,15,Operations,Paruh Waktu,1,2,3.3,9.016228613266083,1,6.458263818014587,Sepeda,10,9,18,7,S1,False,47.5,1,29819.317512992697
2171,Wanita,33.0,Belum Menikah,Junior,4,Operations,Paruh Waktu,1,2,1.0,9.219958174332907,1,6.6280384522369395,Mobil,29,1,10,0,S1,True,22.0,1,30606.232684233575
2177,Pria,27.0,Belum Menikah,Junior,3,Operations,Paruh Waktu,2,3,2.2,5.180239509422674,1,4.797630183641866,Transportasi Publik,7,1,8,0,S1,False,21.5,1,45884.16965576642
2179,Pria,42.0,Menikah,Mid-Level,12,IT,Penuh Waktu,2,3,2.2,4.665345688470711,2,4.347098090308899,Sepeda,10,4,15,0,S1,True,36.0,1,38157.504066131376
2187,Wanita,28.0,Menikah,Mid-Level,8,Marketing,Penuh Waktu,1,1,0.0,10.0,1,8.24924006805043,Sepeda,9,4,12,0,S1,False,34.0,1,37931.18361343065
3022,Pria,39.0,Belum Menikah,Junior,1,Finance,Paruh Waktu,1,1,,8.739587186886638,3,6.227729296031714,Transportasi Publik,23,0,8,0,S1,True,20.5,1,37076.34670145984
68,Wanita,35.0,Belum Menikah,,2,Operations,Penuh Waktu,5,5,1.1,6.286067549144412,1,9.905597631982914,Mobil,22,2,6,0,SMA,False,21.0,5,84897.26710423357
422,Pria,29.0,Belum Menikah,Junior,0,Finance,Penuh Waktu,4,3,1.6,3.2537305217009598,1,6.194625715896534,Jalan Kaki,1,0,9,0,SMA,False,20.0,5,126504.2184974209
626,Wanita,20.0,Belum Menikah,Junior,5,Finance,Penuh Waktu,5,4,2.0,3.290377831624407,1,6.226692112079552,Mobil,28,1,6,0,SMA,False,22.5,5,109126.0238528467
835,Wanita,36.0,Belum Menikah,Junior,4,Operations,Penuh Waktu,5,4,,6.335724325804877,1,7.2251031451610235,Mobil,10,1,7,0,SMA,False,22.0,5,155452.19166958635
922,Pria,33.0,Belum Menikah,Junior,4,Sales,Penuh Waktu,2,5,2.1,4.49567049543924,1,8.473279989018778,Mobil,16,1,10,0,SMA,False,22.0,5,139526.61096934305
1158,Pria,39.0,Belum Menikah,Junior,0,Sales,Penuh Waktu,5,3,0.8,3.2359498106892643,2,6.179067593761301,Sepeda,3,0,8,0,SMA,False,20.0,5,169510.91784360094
1483,Pria,45.0,Belum Menikah,Junior,2,HR,Penuh Waktu,3,5,0.2,2.700825309342932,1,5.7108336550832615,Transportasi Publik,8,0,9,0,SMA,False,21.0,5,73615.11786880778
1521,Wanita,30.0,Belum Menikah,Junior,1,Operations,Penuh Waktu,5,5,3.4,3.6550769793319766,1,7.800805176132966,Transportasi Publik,5,0,5,0,SMA,False,20.5,5,77470.74320233575
1553,Wanita,29.0,Belum Menikah,Junior,7,Finance,Paruh Waktu,5,5,1.7,4.449585686938136,3,5.6533209461054055,Mobil,20,2,5,0,SMA,False,23.5,5,129684.12214452554
1800,Pria,42.0,Belum Menikah,Junior,2,Finance,Penuh Waktu,4,5,2.2,8.938684858252469,3,9.394236922200683,Transportasi Publik,22,0,7,0,SMA,False,21.0,5,51316.38043357663
2081,Pria,25.0,Belum Menikah,Junior,1,IT,Paruh Waktu,5,5,1.1,5.333103662985742,1,6.389585926145078,Mobil,29,0,10,0,SMA,True,20.5,5,136173.5408855474
2430,Pria,37.0,Belum Menikah,Junior,3,Operations,Penuh Waktu,3,4,2.2,4.405039408418972,1,7.202020991774796,Transportasi Publik,19,1,7,0,SMA,False,21.5,5,151931.83092389294
2824,Pria,32.0,Belum Menikah,Magang,1,Operations,Penuh Waktu,1,5,2.5,5.637162202907662,1,6.642968042746678,Jalan Kaki,1,0,21,0,SMA,False,10.5,5,183608.32803892944
2853,Pria,43.0,Belum Menikah,Junior,2,Operations,Penuh Waktu,2,3,2.2,6.488348029015777,1,7.352289564503439,Mobil,5,0,6,0,SMA,False,21.0,5,198351.37128963502
2858,Pria,21.0,Belum Menikah,Magang,1,Finance,Penuh Waktu,5,4,1.4,5.549749796679674,1,6.57012437089002,Transportasi Publik,15,0,28,0,SMA,True,10.5,5,218041.68450549874
2918,Wanita,21.0,Belum Menikah,Junior,0,HR,Penuh Waktu,1,2,3.9,5.365922195217432,1,9.16948134884133,Transportasi Publik,8,0,7,0,SMA,False,20.0,5,234804.57434102191
2928,Pria,27.0,Belum Menikah,Junior,3,IT,Penuh Waktu,5,1,1.6,1.7079203034957635,2,4.842041774966988,Sepeda Motor,12,1,10,0,SMA,True,21.5,5,232660.4278467153
2983,Pria,35.0,Menikah,Junior,3,Finance,Penuh Waktu,4,2,3.7,3.8595581831279215,3,7.964390139169723,Mobil,5,1,7,0,SMA,False,21.5,5,213471.334136837
5,Pria,24.0,,Magang,0,IT,Kontrak,1,4,1.6,1.0,2,,,22,0,27,0,SMA,True,10.0,5,
76,Wanita,20.0,Belum Menikah,Magang,1,Legal,Penuh Waktu,1,3,1.7,2.447721313096088,1,5.489367658367273,Transportasi Publik,21,0,27,0,SMA,False,10.5,5,192698.07197479316
98,Pria,49.0,Belum Menikah,Magang,1,IT,Penuh Waktu,1,4,1.2,2.5385477961145284,1,5.568840831008408,Transportasi Publik,5,0,24,0,SMA,True,10.5,5,148753.8952189781
116,Pria,27.0,Belum Menikah,Junior,2,Legal,Kontrak,2,2,1.0,7.158349591963596,5,7.910624200293288,Jalan Kaki,2,0,6,0,SMA,False,21.0,5,134510.54857060825
131,Wanita,38.0,Belum Menikah,Magang,1,IT,Paruh Waktu,1,3,1.1,5.306299139593856,1,6.367248823318505,Transportasi Publik,8,0,20,0,SMA,True,10.5,5,142548.38138248175
219,Pria,23.0,,Junior,3,IT,Penuh Waktu,5,1,1.9,5.808084031096722,2,,,1,1,8,0,SMA,True,21.5,5,
224,Pria,28.0,Menikah,Junior,2,IT,Penuh Waktu,4,1,2.8,2.7394353431365075,1,5.74461743465264,Transportasi Publik,25,0,7,0,SMA,True,21.0,5,141302.47928369828
225,Wanita,22.0,Belum Menikah,Junior,3,Customer Service,Penuh Waktu,2,1,2.6,3.950050063554968,1,8.03678364351136,Mobil,29,1,6,0,SMA,True,21.5,5,119642.84037897809
2852,Pria,28.0,Belum Menikah,Magang,0,Marketing,Penuh Waktu,4,5,2.1,5.765439060573578,1,5.999717199127247,Mobil,7,0,24,0,SMA,False,10.0,4,138768.07420540147
13,Pria,43.0,Belum Menikah,Junior,2,Finance,Paruh Waktu,1,1,2.9,5.143236724410916,1,8.257604346484504,Mobil,12,0,5,0,SMA,False,21.0,4,138498.01518306567
35,Pria,29.0,Belum Menikah,Junior,6,Marketing,Penuh Waktu,4,4,2.5,3.979185068818408,1,7.326363022010496,Mobil,18,2,9,0,SMA,True,23.0,4,103393.91505328467
51,Wanita,45.0,,Junior,1,Legal,Penuh Waktu,3,3,2.0,2.7245063313494224,1,,Mobil,23,0,9,0,SMA,False,20.5,4,
65,Pria,33.0,Belum Menikah,Magang,0,IT,Penuh Waktu,3,5,2.9,3.1786824571329224,2,6.128958659399502,Mobil,27,0,27,0,SMA,True,10.0,5,236179.53469927
83,Wanita,31.0,Belum Menikah,Junior,2,Marketing,Penuh Waktu,4,2,1.7,4.268458869480408,1,5.5023819315572995,Transportasi Publik,25,0,9,0,SMA,False,21.0,5,237747.25548272504
94,Pria,36.0,Belum Menikah,Junior,4,Operations,Penuh Waktu,5,1,1.2,6.661010620516723,1,7.496175057420896,Transportasi Publik,22,1,8,0,SMA,False,22.0,5,156030.42380759117
107,Pria,25.0,Belum Menikah,,5,Finance,Penuh Waktu,1,3,2.7,6.377964146850759,2,7.260302996032591,Mobil,20,1,10,0,SMA,False,22.5,5,232107.0135202919
122,Wanita,27.0,Belum Menikah,Junior,0,IT,Penuh Waktu,2,4,0.0,4.796199572130609,4,8.713703250371871,Sepeda Motor,17,0,7,0,SMA,False,20.0,5,126967.05558841849
129,Pria,31.0,Belum Menikah,Junior,1,IT,Penuh Waktu,5,4,2.7,4.017572963344229,1,8.090801963342768,Mobil,18,0,9,0,SMA,True,20.5,5,105962.82217099756
136,Wanita,36.0,Belum Menikah,Junior,3,Operations,Penuh Waktu,4,1,1.0,7.257806104787781,1,7.993504627646777,Sepeda Motor,15,1,7,0,SMA,False,21.5,5,91360.57014034063
142,Pria,30.0,Belum Menikah,Junior,2,Finance,Penuh Waktu,4,5,,6.347084877526874,3,7.234570271596021,Mobil,6,0,8,0,SMA,,21.0,5,209656.64179961066
156,Pria,20.0,Belum Menikah,Magang,0,Finance,Paruh Waktu,5,2,2.2,6.964090020872806,1,7.748741224384298,Jalan Kaki,1,0,21,0,SMA,False,10.0,5,144354.99712768852
175,Pria,32.0,Belum Menikah,Junior,1,IT,Penuh Waktu,3,3,0.9,5.189779076423497,1,6.27014877067654,Sepeda,9,0,9,0,SMA,False,20.5,5,158160.33372914838
180,Pria,28.0,,Magang,1,Operations,Kontrak,4,4,2.1,5.9299952946727785,2,,,4,0,25,0,SMA,False,10.5,5,
195,Pria,30.0,Belum Menikah,Magang,1,Sales,Penuh Waktu,1,5,1.3,5.239542663955105,2,6.3116184269528794,Jalan Kaki,2,0,21,0,SMA,False,10.5,5,194704.294143163
199,Pria,29.0,Belum Menikah,Magang,0,IT,Penuh Waktu,4,4,1.2,1.4974862106704654,2,4.698693175865147,Sepeda,4,0,20,0,SMA,False,10.0,5,158144.63805800484
214,Wanita,30.0,Menikah,Junior,2,IT,Penuh Waktu,2,2,1.8,3.5161782514684283,2,5.653594755315279,Sepeda,2,0,5,0,SMA,False,21.0,4,122063.5757131387
261,Pria,32.0,Belum Menikah,Junior,0,Operations,Penuh Waktu,5,5,3.7,6.305509926687272,1,6.449776254221992,Sepeda,10,0,9,0,SMA,False,20.0,4,178134.5232219465
271,Wanita,39.0,Belum Menikah,Junior,1,Finance,Kontrak,4,4,1.1,3.5529428242190404,2,5.685763756472064,Transportasi Publik,7,0,8,0,SMA,False,20.5,4,117508.33910817519
279,Pria,25.0,,Magang,0,Marketing,Penuh Waktu,3,4,0.3,3.329188026757833,2,,Mobil,11,0,30,0,SMA,False,10.0,4,
282,Wanita,29.0,Belum Menikah,Junior,0,Legal,Penuh Waktu,3,2,2.0,2.987844793292132,3,5.191302979411018,Jalan Kaki,1,0,8,0,SMA,True,20.0,4,173062.310790219
300,Pria,24.0,Belum Menikah,Magang,0,IT,Penuh Waktu,1,2,2.9,2.869078538242827,1,5.087382506242879,Transportasi Publik,21,0,27,0,SMA,False,10.0,4,88076.41339858882
351,Wanita,29.0,Menikah,Junior,2,Marketing,Kontrak,2,5,1.1,8.505412187093228,3,8.283028137893622,Mobil,24,0,9,0,SMA,False,21.0,4,139412.26227167883
357,Wanita,32.0,Belum Menikah,Junior,2,Legal,Penuh Waktu,1,5,1.2,3.774072299413807,1,5.879252047267484,Mobil,12,0,5,0,SMA,False,21.0,4,83577.3558489051
372,Pria,25.0,Belum Menikah,Magang,0,IT,Paruh Waktu,4,2,0.6,6.824820247379113,1,6.882534854798525,Transportasi Publik,11,0,30,0,SMA,True,10.0,4,119927.7681409246
381,Pria,33.0,Belum Menikah,Magang,0,Marketing,Penuh Waktu,2,1,2.9,3.2659931780322093,1,6.755809509381538,Transportasi Publik,5,0,26,0,SMA,False,10.0,4,132474.01535712896
408,Pria,25.0,,Magang,1,IT,Penuh Waktu,2,4,4.2,7.332166864986589,1,,,28,0,25,0,SMA,False,10.5,4,
415,Wanita,29.0,,Magang,0,Operations,Penuh Waktu,5,2,,5.888232344849595,2,,Mobil,14,0,22,0,SMA,,10.0,4,
418,Pria,21.0,Belum Menikah,Junior,4,IT,Penuh Waktu,5,5,,6.820909091015554,1,6.879275557828893,Transportasi Publik,10,1,9,0,SMA,,22.0,4,198176.7829435523
424,Pria,26.0,Menikah,Junior,4,IT,Penuh Waktu,2,3,1.0,4.946985330244757,3,8.100603231151577,Transportasi Publik,8,1,9,0,SMA,False,22.0,4,185007.50589615572
459,Wanita,28.0,Belum Menikah,Junior,2,Marketing,Penuh Waktu,2,1,4.0,5.077012887350483,1,8.204625276836158,Transportasi Publik,28,0,7,0,SMA,False,21.0,4,122442.1682295864
485,Pria,27.0,Belum Menikah,Junior,1,IT,Penuh Waktu,4,4,,4.891991063069265,1,8.056607817411182,Mobil,14,0,9,0,SMA,True,20.5,4,105067.98915941606
489,Pria,22.0,Belum Menikah,Junior,6,Finance,Paruh Waktu,5,1,1.9,5.091680579388629,1,8.216359430466674,Mobil,6,2,9,0,SMA,False,23.0,4,73610.0782284185
494,Pria,24.0,Belum Menikah,Magang,1,Operations,Penuh Waktu,2,1,1.1,6.59574077488382,2,9.419607586862826,Jalan Kaki,1,0,29,0,SMA,False,10.5,4,167553.05577849149
499,Pria,29.0,Belum Menikah,Junior,2,Finance,Penuh Waktu,3,5,2.8,4.188336959937361,1,4.685465448597066,Sepeda Motor,8,0,8,0,SMA,False,21.0,4,135021.78135712896
501,Pria,41.0,Belum Menikah,Junior,4,IT,Kontrak,3,3,2.7,6.944910623695721,1,6.9826101683957,Transportasi Publik,22,2,8,0,SMA,True,22.0,4,210583.75030491487
503,Pria,37.0,Belum Menikah,Junior,2,Legal,Penuh Waktu,5,1,2.0,5.896821592539913,4,6.1092026424325265,Transportasi Publik,16,0,7,0,SMA,False,21.0,4,87729.9756907056
519,Wanita,31.0,Belum Menikah,Junior,2,Finance,Penuh Waktu,1,2,1.8,8.20836006494104,1,8.035484702766798,Mobil,16,0,6,0,SMA,False,21.0,4,164396.07356827252
538,Pria,35.0,Belum Menikah,Magang,0,IT,Penuh Waktu,3,4,2.7,6.1381512504654,2,9.053535967328092,Mobil,19,0,25,0,SMA,True,10.0,4,113912.76977688565
608,Pria,24.0,Belum Menikah,Junior,3,Legal,Penuh Waktu,4,3,1.7,3.485364870396394,4,5.626633046877249,Sepeda,10,1,5,0,SMA,False,21.5,4,180376.36697878345
1511,Pria,43.0,Belum Menikah,Magang,0,Legal,Paruh Waktu,1,5,3.5,9.439172955376383,2,,Transportasi Publik,6,0,23,0,SMA,False,10.0,4,136296.25184579077
1512,Pria,36.0,,Magang,1,Operations,Paruh Waktu,3,1,,5.9857264499364105,1,,,2,0,23,0,SMA,,10.5,4,
1517,Pria,39.0,Belum Menikah,Magang,1,IT,Penuh Waktu,5,5,1.9,7.008929925167648,3,7.035959586288971,Mobil,6,0,26,0,SMA,True,10.5,4,137280.11401664233
1550,Wanita,39.0,,Junior,2,Operations,Paruh Waktu,5,5,2.6,3.1917492236033045,1,,,11,0,8,0,SMA,False,21.0,4,
1594,Wanita,31.0,Belum Menikah,Junior,0,Sales,Penuh Waktu,5,4,2.4,6.738004280345274,2,6.81018821560366,Jalan Kaki,1,0,5,0,SMA,False,20.0,4,127474.63433922142
1606,Pria,30.0,Belum Menikah,Magang,1,Finance,Penuh Waktu,3,3,2.1,4.251019243269598,1,6.296580623141301,Transportasi Publik,25,0,20,0,SMA,False,10.5,4,216266.15737240878
1643,Pria,43.0,Belum Menikah,Magang,1,IT,Penuh Waktu,2,5,1.5,6.704590960894785,1,6.782343782728253,Mobil,8,0,25,0,SMA,True,10.5,4,123804.76476997563
1695,Wanita,30.0,Menikah,Junior,2,Legal,Penuh Waktu,4,2,0.9,6.324945076820674,1,6.465972212666493,Transportasi Publik,17,0,7,0,SMA,False,21.0,4,166636.70228374697
1699,Pria,33.0,Belum Menikah,Junior,0,Sales,Penuh Waktu,3,2,1.5,3.1120842957474104,1,5.3000125440593875,Mobil,14,0,5,0,SMA,False,20.0,4,216569.9996585888
1789,Wanita,42.0,Belum Menikah,Magang,1,Sales,Penuh Waktu,4,5,1.0,6.632569420254406,1,6.722325832194603,Mobil,23,0,23,0,SMA,True,10.5,4,130836.0938961071
1793,Pria,44.0,Belum Menikah,Magang,1,Legal,Penuh Waktu,1,3,2.5,3.642461659066581,4,5.764092736963661,Mobil,17,0,21,0,SMA,False,10.5,4,42105.37123664234
1844,Pria,29.0,Belum Menikah,Junior,2,Customer Service,Penuh Waktu,3,1,0.8,7.558986575032787,3,7.4943401278432535,Mobil,9,0,5,0,SMA,False,21.0,4,120302.72670379562
1873,Wanita,37.0,Belum Menikah,Magang,1,Legal,Penuh Waktu,4,3,1.4,4.076167828958517,1,6.143585635619106,Sepeda Motor,24,0,22,0,SMA,False,10.5,4,118591.12003513385
1881,Pria,46.0,Belum Menikah,Junior,2,IT,Kontrak,4,2,1.6,5.42256304314356,3,5.7139871846022325,Transportasi Publik,9,0,7,0,SMA,True,21.0,4,128289.36806564475
1902,Pria,25.0,Belum Menikah,Junior,0,IT,Penuh Waktu,1,3,1.9,8.470928035214138,3,8.254291344661048,Mobil,23,0,5,0,SMA,False,20.0,4,166853.32144063257
1912,Pria,30.0,Belum Menikah,Junior,0,Operations,Penuh Waktu,2,3,0.7,6.826164736102845,2,6.883655262068302,Mobil,16,0,6,0,SMA,False,20.0,4,195907.3630945499
1924,Wanita,42.0,Belum Menikah,Junior,1,IT,Penuh Waktu,1,5,,7.711022713097974,1,7.621036909564243,Sepeda,7,0,9,0,SMA,False,20.5,4,169452.25855810216
1958,Pria,26.0,Belum Menikah,Junior,2,Finance,Penuh Waktu,5,4,3.6,6.879997389652445,1,6.928515806692969,Transportasi Publik,27,0,6,0,SMA,True,21.0,4,209862.02667581508
1989,Pria,43.0,Belum Menikah,Magang,0,Finance,Penuh Waktu,2,5,1.5,4.756600708772117,1,7.948295533973464,Jalan Kaki,2,0,25,0,SMA,False,10.0,4,171765.21313479316
1995,Wanita,37.0,Belum Menikah,Magang,0,Sales,Penuh Waktu,4,2,3.7,6.008772169458825,2,6.202494789864953,Transportasi Publik,23,0,22,0,SMA,False,10.0,4,75070.79059240875
2013,Wanita,29.0,Belum Menikah,Junior,7,Marketing,Penuh Waktu,4,5,1.7,4.7155400697232,1,7.915447022734331,Transportasi Publik,26,2,5,0,SMA,False,23.5,4,154446.02836506083
2105,Pria,23.0,,Magang,0,Operations,Penuh Waktu,3,2,,1.6567384078249012,1,,Sepeda,2,0,21,0,SMA,False,10.0,4,
2126,Wanita,35.0,Belum Menikah,,1,Finance,Penuh Waktu,4,1,2.4,7.338554957945378,1,7.310647113603747,Mobil,24,0,9,0,SMA,False,20.5,4,102229.63504822383
2129,Pria,31.0,Belum Menikah,Magang,1,Legal,Penuh Waktu,3,2,,2.2969690105213822,3,4.586786669486613,Sepeda Motor,19,0,23,0,SMA,,10.5,4,201531.02258953772
2144,Pria,22.0,Belum Menikah,Junior,2,Operations,Penuh Waktu,4,2,,8.646604810643739,1,8.400688657519048,Mobil,12,0,10,0,SMA,False,21.0,4,176657.11158428222
2148,Wanita,43.0,Belum Menikah,Junior,0,Finance,Penuh Waktu,1,2,2.0,4.165434520167608,1,7.475362583089857,Mobil,29,0,7,0,SMA,False,20.0,4,167297.1222923601
2198,Pria,29.0,,,2,HR,Kontrak,3,3,2.6,4.480292863513785,1,,Transportasi Publik,17,0,10,0,SMA,False,21.0,4,
2200,Pria,42.0,Belum Menikah,Junior,2,IT,Penuh Waktu,4,3,2.2,4.607785697925972,1,7.8292435252965475,Mobil,11,0,5,0,SMA,True,21.0,4,147011.41688715332
2207,Pria,35.0,Belum Menikah,Junior,2,IT,Penuh Waktu,3,2,1.0,7.705644374434477,1,7.616554960677996,Sepeda Motor,8,0,7,0,SMA,False,21.0,4,175430.24635990267
2212,Pria,43.0,,Magang,1,Finance,Penuh Waktu,4,2,2.3,6.253219063848915,3,,,8,0,25,0,SMA,False,10.5,4,
2223,Wanita,33.0,Belum Menikah,Junior,5,HR,Penuh Waktu,4,2,3.1,4.723454494036183,1,7.921778562184716,Transportasi Publik,20,1,9,0,SMA,False,22.5,4,177560.0664661314
